448,79.62962962962963
452,79.62962962962963
744,57.407407407407405
748,57.407407407407405
1036,143.5185185185185
1040,143.5185185185185
1316,149.07407407407408
1320,149.07407407407408
1324,149.07407407407408
1620,118.51851851851852
1624,118.51851851851852
1908,118.51851851851852
1912,118.51851851851852
2200,154.62962962962962
2204,154.62962962962962
2480,174.07407407407408
2484,174.07407407407408
2768,162.962962962963
2772,162.962962962963
3072,132.40740740740742
3076,132.40740740740742
3080,132.40740740740742
3360,112.96296296296296
3364,112.96296296296296
3368,112.96296296296296
3636,126.85185185185185
3640,126.85185185185185
3644,126.85185185185185
3936,126.85185185185185
3940,126.85185185185185
3944,126.85185185185185
4232,112.96296296296296
4236,112.96296296296296
4240,112.96296296296296
4536,104.62962962962963
4540,104.62962962962963
4544,104.62962962962963
4808,135.1851851851852
4812,135.1851851851852
4816,135.1851851851852
5092,129.62962962962962
5096,129.62962962962962
5100,129.62962962962962
5392,79.62962962962963
5396,79.62962962962963
5400,79.62962962962963
5700,-17.592592592592595
5704,-17.592592592592595
